"subject" "activity" "mode" "parameter" "measure" "axis" "value" "component" "datasource"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.371572473072222 "Body" "Acc"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.391077873148148 "Body" "Acc"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.464742933888889 "Body" "Gyro"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" 0.646233637037037 "Body" "Gyro"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" 0.522454216314815 "Body" "Gyro"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.143253889222222 "Body" "Acc"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.409847649281481 "Body" "Acc"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA 0.236659662496296 "Body" "Gyro"
"14" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.564964076388889 "Body" "Gyro"
"15" "LAYING" "TIME" "" "mean" "X" 0.2894756525 "Body" "Acc"
"15" "LAYING" "TIME" "" "mean" "Y" -0.0166296542054167 "Body" "Acc"
"15" "LAYING" "TIME" "" "mean" "Z" -0.118530240291667 "Body" "Acc"
"15" "LAYING" "TIME" "" "mean" "X" -0.1719930545 "Gravity" "Acc"
"15" "LAYING" "TIME" "" "mean" "Y" 0.899242553055556 "Gravity" "Acc"
"15" "LAYING" "TIME" "" "mean" "Z" -0.0369192905555556 "Gravity" "Acc"
"15" "LAYING" "TIME" "Jerk" "mean" "X" 0.0767515438611111 "Body" "Acc"
"15" "LAYING" "TIME" "Jerk" "mean" "Y" 0.0123984271386111 "Body" "Acc"
"15" "LAYING" "TIME" "Jerk" "mean" "Z" -0.00443927981861111 "Body" "Acc"
"15" "LAYING" "TIME" "" "mean" "X" -0.0168300887791667 "Body" "Gyro"
"15" "LAYING" "TIME" "" "mean" "Y" -0.0619700871944444 "Body" "Gyro"
"15" "LAYING" "TIME" "" "mean" "Z" 0.113451899791667 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "mean" "X" -0.102266714236111 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "mean" "Y" -0.0415878968152778 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "mean" "Z" -0.0624334556236111 "Body" "Gyro"
"15" "LAYING" "TIME" "Mag" "mean" NA -0.955340661527778 "Body" "Acc"
"15" "LAYING" "TIME" "Mag" "mean" NA -0.955340661527778 "Gravity" "Acc"
"15" "LAYING" "TIME" "JerkMag" "mean" NA -0.979890228194444 "Body" "Acc"
"15" "LAYING" "TIME" "Mag" "mean" NA -0.944605127222222 "Body" "Gyro"
"15" "LAYING" "TIME" "JerkMag" "mean" NA -0.983235025416667 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "mean" "X" -0.974016176527778 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "mean" "Y" -0.962461124305556 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "mean" "Z" -0.95156594625 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "mean" "X" -0.981329999027778 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "mean" "Y" -0.970833221666667 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "mean" "Z" -0.97477568375 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "mean" "X" -0.955413596111111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "mean" "Y" -0.964310893611111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "mean" "Z" -0.958190099861111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.956001034027778 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.973681222777778 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.946812642361111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.975727853888889 "Body" "Gyro"
"15" "LAYING" "TIME" "" "std" "X" -0.972255551527778 "Body" "Acc"
"15" "LAYING" "TIME" "" "std" "Y" -0.962759422361111 "Body" "Acc"
"15" "LAYING" "TIME" "" "std" "Z" -0.929586835277778 "Body" "Acc"
"15" "LAYING" "TIME" "" "std" "X" -0.961509742916667 "Gravity" "Acc"
"15" "LAYING" "TIME" "" "std" "Y" -0.986036192361111 "Gravity" "Acc"
"15" "LAYING" "TIME" "" "std" "Z" -0.950710357083333 "Gravity" "Acc"
"15" "LAYING" "TIME" "Jerk" "std" "X" -0.981739386805556 "Body" "Acc"
"15" "LAYING" "TIME" "Jerk" "std" "Y" -0.970921587777778 "Body" "Acc"
"15" "LAYING" "TIME" "Jerk" "std" "Z" -0.978402956527778 "Body" "Acc"
"15" "LAYING" "TIME" "" "std" "X" -0.957167680694444 "Body" "Gyro"
"15" "LAYING" "TIME" "" "std" "Y" -0.961142911805556 "Body" "Gyro"
"15" "LAYING" "TIME" "" "std" "Z" -0.956537051666667 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "std" "X" -0.97392395125 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "std" "Y" -0.980482834444444 "Body" "Gyro"
"15" "LAYING" "TIME" "Jerk" "std" "Z" -0.980112732777778 "Body" "Gyro"
"15" "LAYING" "TIME" "Mag" "std" NA -0.943314107916667 "Body" "Acc"
"15" "LAYING" "TIME" "Mag" "std" NA -0.943314107916667 "Gravity" "Acc"
"15" "LAYING" "TIME" "JerkMag" "std" NA -0.973644462777778 "Body" "Acc"
"15" "LAYING" "TIME" "Mag" "std" NA -0.924043007638889 "Body" "Gyro"
"15" "LAYING" "TIME" "JerkMag" "std" NA -0.973650041666667 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "std" "X" -0.971718824583333 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "std" "Y" -0.964590430138889 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "std" "Z" -0.923923991944444 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "std" "X" -0.983949290694444 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "std" "Y" -0.973215319722222 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Jerk" "std" "Z" -0.980745097361111 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "" "std" "X" -0.958224495416667 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "std" "Y" -0.959991907083333 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "" "std" "Z" -0.960015831111111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "Mag" "std" NA -0.94550856 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.972530077916667 "Body" "Acc"
"15" "LAYING" "FREQUENCY" "Mag" "std" NA -0.923682244861111 "Body" "Gyro"
"15" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.972645710694444 "Body" "Gyro"
"15" "SITTING" "TIME" "" "mean" "X" 0.27290337979661 "Body" "Acc"
"15" "SITTING" "TIME" "" "mean" "Y" -0.0117188472271186 "Body" "Acc"
"15" "SITTING" "TIME" "" "mean" "Z" -0.11366125320339 "Body" "Acc"
"15" "SITTING" "TIME" "" "mean" "X" 0.89036426220339 "Gravity" "Acc"
"15" "SITTING" "TIME" "" "mean" "Y" 0.210849305016949 "Gravity" "Acc"
"15" "SITTING" "TIME" "" "mean" "Z" 0.00281565980440678 "Gravity" "Acc"
"15" "SITTING" "TIME" "Jerk" "mean" "X" 0.0784792788644068 "Body" "Acc"
"15" "SITTING" "TIME" "Jerk" "mean" "Y" -0.00898437589491525 "Body" "Acc"
"15" "SITTING" "TIME" "Jerk" "mean" "Z" -0.00237207545345763 "Body" "Acc"
"15" "SITTING" "TIME" "" "mean" "X" -0.0377111130338983 "Body" "Gyro"
"15" "SITTING" "TIME" "" "mean" "Y" -0.0803428762830509 "Body" "Gyro"
"15" "SITTING" "TIME" "" "mean" "Z" 0.0951978083898305 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "mean" "X" -0.0953649067966102 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "mean" "Y" -0.0396068774557627 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "mean" "Z" -0.0524148341983051 "Body" "Gyro"
"15" "SITTING" "TIME" "Mag" "mean" NA -0.958669836271186 "Body" "Acc"
"15" "SITTING" "TIME" "Mag" "mean" NA -0.958669836271186 "Gravity" "Acc"
"15" "SITTING" "TIME" "JerkMag" "mean" NA -0.986107839152542 "Body" "Acc"
"15" "SITTING" "TIME" "Mag" "mean" NA -0.957331628305085 "Body" "Gyro"
"15" "SITTING" "TIME" "JerkMag" "mean" NA -0.992188893898305 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "mean" "X" -0.986619609491525 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "mean" "Y" -0.938926430779661 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "mean" "Z" -0.963227004915254 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "mean" "X" -0.988106102033898 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "mean" "Y" -0.978159013220339 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "mean" "Z" -0.984908418474576 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "mean" "X" -0.986152580338983 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "mean" "Y" -0.979201724745763 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "mean" "Z" -0.966731518305085 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.949752001322034 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.984689437118644 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.973762179830509 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.990180959322034 "Body" "Gyro"
"15" "SITTING" "TIME" "" "std" "X" -0.987084356101695 "Body" "Acc"
"15" "SITTING" "TIME" "" "std" "Y" -0.922407162881356 "Body" "Acc"
"15" "SITTING" "TIME" "" "std" "Z" -0.949338025084746 "Body" "Acc"
"15" "SITTING" "TIME" "" "std" "X" -0.982620883728814 "Gravity" "Acc"
"15" "SITTING" "TIME" "" "std" "Y" -0.943561411694915 "Gravity" "Acc"
"15" "SITTING" "TIME" "" "std" "Z" -0.952973658983051 "Gravity" "Acc"
"15" "SITTING" "TIME" "Jerk" "std" "X" -0.988162333898305 "Body" "Acc"
"15" "SITTING" "TIME" "Jerk" "std" "Y" -0.978126998813559 "Body" "Acc"
"15" "SITTING" "TIME" "Jerk" "std" "Z" -0.987011024745763 "Body" "Acc"
"15" "SITTING" "TIME" "" "std" "X" -0.988204115254237 "Body" "Gyro"
"15" "SITTING" "TIME" "" "std" "Y" -0.975321519491525 "Body" "Gyro"
"15" "SITTING" "TIME" "" "std" "Z" -0.963765802881356 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "std" "X" -0.992889042711864 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "std" "Y" -0.990313307966102 "Body" "Gyro"
"15" "SITTING" "TIME" "Jerk" "std" "Z" -0.987937202542373 "Body" "Gyro"
"15" "SITTING" "TIME" "Mag" "std" NA -0.93797790559322 "Body" "Acc"
"15" "SITTING" "TIME" "Mag" "std" NA -0.93797790559322 "Gravity" "Acc"
"15" "SITTING" "TIME" "JerkMag" "std" NA -0.984639018474576 "Body" "Acc"
"15" "SITTING" "TIME" "Mag" "std" NA -0.963475074915254 "Body" "Gyro"
"15" "SITTING" "TIME" "JerkMag" "std" NA -0.989720049491525 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "std" "X" -0.987384778983051 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "std" "Y" -0.919162700338983 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "std" "Z" -0.945704713050847 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "std" "X" -0.989314359661017 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "std" "Y" -0.979713045932203 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Jerk" "std" "Z" -0.987694113559322 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "" "std" "X" -0.988881930508475 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "std" "Y" -0.973456092372881 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "" "std" "Z" -0.966228648305085 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "Mag" "std" NA -0.941195938135593 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.983276251694915 "Body" "Acc"
"15" "SITTING" "FREQUENCY" "Mag" "std" NA -0.963378228474576 "Body" "Gyro"
"15" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.989503941694915 "Body" "Gyro"
"15" "STANDING" "TIME" "" "mean" "X" 0.278915803962264 "Body" "Acc"
"15" "STANDING" "TIME" "" "mean" "Y" -0.0183516360396226 "Body" "Acc"
"15" "STANDING" "TIME" "" "mean" "Z" -0.105910832679245 "Body" "Acc"
"15" "STANDING" "TIME" "" "mean" "X" 0.965528899622642 "Gravity" "Acc"
"15" "STANDING" "TIME" "" "mean" "Y" -0.164713175490566 "Gravity" "Acc"
"15" "STANDING" "TIME" "" "mean" "Z" 0.0645975994528302 "Gravity" "Acc"
"15" "STANDING" "TIME" "Jerk" "mean" "X" 0.0752280703207547 "Body" "Acc"
"15" "STANDING" "TIME" "Jerk" "mean" "Y" 0.00617255520183019 "Body" "Acc"
"15" "STANDING" "TIME" "Jerk" "mean" "Z" -0.00658737093471698 "Body" "Acc"
"15" "STANDING" "TIME" "" "mean" "X" -0.0262433562254717 "Body" "Gyro"
"15" "STANDING" "TIME" "" "mean" "Y" -0.0659637517169811 "Body" "Gyro"
"15" "STANDING" "TIME" "" "mean" "Z" 0.0761946738773585 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "mean" "X" -0.101358786226415 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "mean" "Y" -0.0438507492018868 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "mean" "Z" -0.052278397190566 "Body" "Gyro"
"15" "STANDING" "TIME" "Mag" "mean" NA -0.961207616226415 "Body" "Acc"
"15" "STANDING" "TIME" "Mag" "mean" NA -0.961207616226415 "Gravity" "Acc"
"15" "STANDING" "TIME" "JerkMag" "mean" NA -0.981495125660377 "Body" "Acc"
"15" "STANDING" "TIME" "Mag" "mean" NA -0.946961381132076 "Body" "Gyro"
"15" "STANDING" "TIME" "JerkMag" "mean" NA -0.984407077924528 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "mean" "X" -0.986724998867925 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "mean" "Y" -0.943348788679245 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "mean" "Z" -0.965473514528302 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "mean" "X" -0.985353492641509 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "mean" "Y" -0.967884709433962 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "mean" "Z" -0.982632302830189 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "mean" "X" -0.950380286226415 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "mean" "Y" -0.975133868867925 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "mean" "Z" -0.96826485509434 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.960337344339623 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.979078785660377 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.956733900188679 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.983188091886792 "Body" "Gyro"
"15" "STANDING" "TIME" "" "std" "X" -0.988949247358491 "Body" "Acc"
"15" "STANDING" "TIME" "" "std" "Y" -0.931900148301887 "Body" "Acc"
"15" "STANDING" "TIME" "" "std" "Z" -0.951670257924528 "Body" "Acc"
"15" "STANDING" "TIME" "" "std" "X" -0.988432084716981 "Gravity" "Acc"
"15" "STANDING" "TIME" "" "std" "Y" -0.965687978301887 "Gravity" "Acc"
"15" "STANDING" "TIME" "" "std" "Z" -0.958810153207547 "Gravity" "Acc"
"15" "STANDING" "TIME" "Jerk" "std" "X" -0.985459068490566 "Body" "Acc"
"15" "STANDING" "TIME" "Jerk" "std" "Y" -0.967720399622641 "Body" "Acc"
"15" "STANDING" "TIME" "Jerk" "std" "Z" -0.985301940754717 "Body" "Acc"
"15" "STANDING" "TIME" "" "std" "X" -0.947790802075472 "Body" "Gyro"
"15" "STANDING" "TIME" "" "std" "Y" -0.971332584339623 "Body" "Gyro"
"15" "STANDING" "TIME" "" "std" "Z" -0.968167046415094 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "std" "X" -0.971514312075472 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "std" "Y" -0.988107413962264 "Body" "Gyro"
"15" "STANDING" "TIME" "Jerk" "std" "Z" -0.981293117924528 "Body" "Gyro"
"15" "STANDING" "TIME" "Mag" "std" NA -0.948600432641509 "Body" "Acc"
"15" "STANDING" "TIME" "Mag" "std" NA -0.948600432641509 "Gravity" "Acc"
"15" "STANDING" "TIME" "JerkMag" "std" NA -0.979994800566038 "Body" "Acc"
"15" "STANDING" "TIME" "Mag" "std" NA -0.931286778679245 "Body" "Gyro"
"15" "STANDING" "TIME" "JerkMag" "std" NA -0.98143282754717 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "std" "X" -0.990060962641509 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "std" "Y" -0.930286443396226 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "std" "Z" -0.947905911320755 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "std" "X" -0.986934133584906 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "std" "Y" -0.969934103584906 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Jerk" "std" "Z" -0.986654459433962 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "" "std" "X" -0.948275234150943 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "std" "Y" -0.969442882075472 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "" "std" "Z" -0.971282183584906 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "Mag" "std" NA -0.950204045849057 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.980184086603774 "Body" "Acc"
"15" "STANDING" "FREQUENCY" "Mag" "std" NA -0.928838303773585 "Body" "Gyro"
"15" "STANDING" "FREQUENCY" "JerkMag" "std" NA -0.980329709433962 "Body" "Gyro"
"15" "WALKING" "TIME" "" "mean" "X" 0.273899207962963 "Body" "Acc"
"15" "WALKING" "TIME" "" "mean" "Y" -0.0170809740090741 "Body" "Acc"
"15" "WALKING" "TIME" "" "mean" "Z" -0.107621819518519 "Body" "Acc"
"15" "WALKING" "TIME" "" "mean" "X" 0.951524391481481 "Gravity" "Acc"
"15" "WALKING" "TIME" "" "mean" "Y" -0.233918282592593 "Gravity" "Acc"
"15" "WALKING" "TIME" "" "mean" "Z" 0.0757356734814815 "Gravity" "Acc"
"15" "WALKING" "TIME" "Jerk" "mean" "X" 0.0897770721666667 "Body" "Acc"
"15" "WALKING" "TIME" "Jerk" "mean" "Y" 0.00890588563518519 "Body" "Acc"
"15" "WALKING" "TIME" "Jerk" "mean" "Z" 0.000658706162574074 "Body" "Acc"
"15" "WALKING" "TIME" "" "mean" "X" -0.0554883847662963 "Body" "Gyro"
"15" "WALKING" "TIME" "" "mean" "Y" -0.06124278833 "Body" "Gyro"
"15" "WALKING" "TIME" "" "mean" "Z" 0.0842484921022222 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "mean" "X" -0.0776692754648148 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "mean" "Y" -0.0552536572125926 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "mean" "Z" -0.0510976492333333 "Body" "Gyro"
"15" "WALKING" "TIME" "Mag" "mean" NA -0.186514650759259 "Body" "Acc"
"15" "WALKING" "TIME" "Mag" "mean" NA -0.186514650759259 "Gravity" "Acc"
"15" "WALKING" "TIME" "JerkMag" "mean" NA -0.320129322962963 "Body" "Acc"
"15" "WALKING" "TIME" "Mag" "mean" NA -0.243711124444444 "Body" "Gyro"
"15" "WALKING" "TIME" "JerkMag" "mean" NA -0.543979500555556 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "mean" "X" -0.31744092037037 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "mean" "Y" 0.111321097159074 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "mean" "Z" -0.554942138148148 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "mean" "X" -0.39082198537037 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "mean" "Y" -0.0669378062222222 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "mean" "Z" -0.648905254074074 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "mean" "X" -0.253399360296296 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "mean" "Y" -0.535422096111111 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "mean" "Z" -0.461464065555556 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.275156242062037 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.289753952407407 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Mag" "mean" NA -0.489166383703704 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "JerkMag" "mean" NA -0.645075178148148 "Body" "Gyro"
"15" "WALKING" "TIME" "" "std" "X" -0.327961801111111 "Body" "Acc"
"15" "WALKING" "TIME" "" "std" "Y" 0.138912923691296 "Body" "Acc"
"15" "WALKING" "TIME" "" "std" "Z" -0.518932634814815 "Body" "Acc"
"15" "WALKING" "TIME" "" "std" "X" -0.978397287962963 "Gravity" "Acc"
"15" "WALKING" "TIME" "" "std" "Y" -0.971056501481481 "Gravity" "Acc"
"15" "WALKING" "TIME" "" "std" "Z" -0.95805876537037 "Gravity" "Acc"
"15" "WALKING" "TIME" "Jerk" "std" "X" -0.373217585 "Body" "Acc"
"15" "WALKING" "TIME" "Jerk" "std" "Y" -0.0319265467387037 "Body" "Acc"
"15" "WALKING" "TIME" "Jerk" "std" "Z" -0.686268420555556 "Body" "Acc"
"15" "WALKING" "TIME" "" "std" "X" -0.329624620185185 "Body" "Gyro"
"15" "WALKING" "TIME" "" "std" "Y" -0.420865007777778 "Body" "Gyro"
"15" "WALKING" "TIME" "" "std" "Z" -0.48653265537037 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "std" "X" -0.283767987222222 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "std" "Y" -0.702402935925926 "Body" "Gyro"
"15" "WALKING" "TIME" "Jerk" "std" "Z" -0.591668608148148 "Body" "Gyro"
"15" "WALKING" "TIME" "Mag" "std" NA -0.323878324074074 "Body" "Acc"
"15" "WALKING" "TIME" "Mag" "std" NA -0.323878324074074 "Gravity" "Acc"
"15" "WALKING" "TIME" "JerkMag" "std" NA -0.310071425166667 "Body" "Acc"
"15" "WALKING" "TIME" "Mag" "std" NA -0.425798469148148 "Body" "Gyro"
"15" "WALKING" "TIME" "JerkMag" "std" NA -0.63778595537037 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "std" "X" -0.332520626851852 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "std" "Y" 0.0805646237194445 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "std" "Z" -0.537026414814815 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "std" "X" -0.411500068148148 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "std" "Y" -0.0606839140548148 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Jerk" "std" "Z" -0.723051140740741 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "" "std" "X" -0.357633378703704 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "std" "Y" -0.365361208555556 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "" "std" "Z" -0.543997593703704 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "Mag" "std" NA -0.458344792407407 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.342411927851852 "Body" "Acc"
"15" "WALKING" "FREQUENCY" "Mag" "std" NA -0.481750218518519 "Body" "Gyro"
"15" "WALKING" "FREQUENCY" "JerkMag" "std" NA -0.654010147222222 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" 0.280198851190476 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.00563047804309524 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" -0.110526066428571 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" 0.932302200476191 "Gravity" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.167462317142857 "Gravity" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" 0.0788822410992857 "Gravity" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "X" 0.0711457160166667 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Y" 0.01511589985 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0100212901547619 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "X" -0.136618653071429 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Y" -0.0346755727619048 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "" "mean" "Z" 0.0711758197607143 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "X" -0.0482532079928571 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Y" -0.0495415503071429 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0339213064857143 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA 0.320449387166667 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA 0.320449387166667 "Gravity" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "mean" NA -0.0372666071540476 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "TIME" "Mag" "mean" NA -0.121686320740476 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "mean" NA -0.509466648095238 "Body" "Gyro"
"15" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "X" 0.235309825547619 "Body" "Acc"
"15" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "mean" "Y" 0.167518099964286 "Body" "Acc"
